date,product,category,demand,price,promotion_flag,month,quarter,week_of_year,lag_1,lag_2,lag_3,rolling_mean_3,rolling_mean_6
2020-11-01,Product_D,Personal_Care,168.03,87.74,0,11,4,44,173.65,186.56,171.61,177.27333333333334,187.155
2020-11-08,Product_D,Personal_Care,193.77,84.2,0,11,4,45,168.03,173.65,186.56,176.08,177.535
2020-11-15,Product_D,Personal_Care,213.14,65.0,0,11,4,46,193.77,168.03,173.65,178.48333333333335,183.34
2020-11-22,Product_D,Personal_Care,240.67,60.19,0,11,4,47,213.14,193.77,168.03,191.64666666666668,184.46
2020-11-29,Product_D,Personal_Care,176.47,53.95,0,11,4,48,240.67,213.14,193.77,215.85999999999999,195.97
2020-12-06,Product_D,Personal_Care,234.61,75.39,0,12,4,49,176.47,240.67,213.14,210.09333333333333,194.28833333333333
2020-12-13,Product_D,Personal_Care,203.05,35.76,0,12,4,50,234.61,176.47,240.67,217.25,204.44833333333335
2020-12-20,Product_D,Personal_Care,181.94,41.03,0,12,4,51,203.05,234.61,176.47,204.71,210.285
2020-12-27,Product_D,Personal_Care,220.08,17.75,0,12,4,52,181.94,203.05,234.61,206.53333333333333,208.31333333333336
2021-01-03,Product_D,Personal_Care,255.91,40.22,0,1,1,53,220.08,181.94,203.05,201.68999999999997,209.47
2021-01-10,Product_D,Personal_Care,240.94,21.41,0,1,1,1,255.91,220.08,181.94,219.31000000000003,212.01000000000002
2021-01-17,Product_D,Personal_Care,206.31,53.85,0,1,1,2,240.94,255.91,220.08,238.97666666666666,222.755
2021-01-24,Product_D,Personal_Care,238.23,47.19,0,1,1,3,206.31,240.94,255.91,234.38666666666666,218.03833333333333
2021-01-31,Product_D,Personal_Care,282.72,22.96,1,1,1,4,238.23,206.31,240.94,228.49333333333334,223.90166666666664
2021-02-07,Product_D,Personal_Care,249.67,52.87,0,2,1,5,282.72,238.23,206.31,242.42,240.69833333333335
2021-02-14,Product_D,Personal_Care,233.14,19.65,0,2,1,6,249.67,282.72,238.23,256.87333333333333,245.63
2021-02-21,Product_D,Personal_Care,306.62,18.96,1,2,1,7,233.14,249.67,282.72,255.17666666666665,241.835
2021-02-28,Product_D,Personal_Care,246.2,23.85,0,2,1,8,306.62,233.14,249.67,263.1433333333333,252.78166666666667
2021-03-07,Product_D,Personal_Care,240.29,34.68,0,3,1,9,246.2,306.62,233.14,261.9866666666667,259.43
2021-03-14,Product_D,Personal_Care,286.88,17.99,0,3,1,10,240.29,246.2,306.62,264.37,259.7733333333333
2021-03-21,Product_D,Personal_Care,226.13,39.93,0,3,1,11,286.88,240.29,246.2,257.79,260.4666666666667
2021-03-28,Product_D,Personal_Care,240.34,23.0,0,3,1,12,226.13,286.88,240.29,251.10000000000002,256.54333333333335
2021-04-04,Product_D,Personal_Care,227.91,87.47,0,4,2,13,240.34,226.13,286.88,251.11666666666667,257.7433333333333
2021-04-11,Product_D,Personal_Care,258.51,79.88,0,4,2,14,227.91,240.34,226.13,231.46,244.625
2021-04-18,Product_D,Personal_Care,250.71,62.31,0,4,2,15,258.51,227.91,240.34,242.25333333333333,246.67666666666665
2021-04-25,Product_D,Personal_Care,228.77,51.15,0,4,2,16,250.71,258.51,227.91,245.71,248.41333333333333
2021-05-02,Product_D,Personal_Care,235.67,84.35,0,5,2,17,228.77,250.71,258.51,245.99666666666667,238.72833333333332
2021-05-09,Product_D,Personal_Care,287.4,51.42,1,5,2,18,235.67,228.77,250.71,238.38333333333333,240.31833333333336
2021-05-16,Product_D,Personal_Care,245.54,33.73,0,5,2,19,287.4,235.67,228.77,250.61333333333332,248.16166666666666
2021-05-23,Product_D,Personal_Care,233.33,78.9,0,5,2,20,245.54,287.4,235.67,256.2033333333333,251.1
2021-05-30,Product_D,Personal_Care,336.64,16.2,1,5,2,21,233.33,245.54,287.4,255.42333333333332,246.90333333333334
2021-06-06,Product_D,Personal_Care,203.74,43.27,0,6,2,22,336.64,233.33,245.54,271.83666666666664,261.22499999999997
2021-06-13,Product_D,Personal_Care,207.56,84.94,0,6,2,23,203.74,336.64,233.33,257.90333333333336,257.05333333333334
2021-06-20,Product_D,Personal_Care,242.48,24.46,0,6,2,24,207.56,203.74,336.64,249.31333333333336,252.3683333333333
2021-06-27,Product_D,Personal_Care,212.82,80.99,0,6,2,25,242.48,207.56,203.74,217.92666666666665,244.88166666666666
2021-07-04,Product_D,Personal_Care,174.49,82.44,0,7,3,26,212.82,242.48,207.56,220.95333333333335,239.4283333333333
2021-07-11,Product_D,Personal_Care,207.19,30.13,0,7,3,27,174.49,212.82,242.48,209.92999999999998,229.62166666666664
2021-07-18,Product_D,Personal_Care,173.58,72.03,0,7,3,28,207.19,174.49,212.82,198.16666666666666,208.04666666666665
2021-07-25,Product_D,Personal_Care,208.28,71.73,0,7,3,29,173.58,207.19,174.49,185.08666666666667,203.01999999999998
2021-08-01,Product_D,Personal_Care,183.13,31.93,0,8,3,30,208.28,173.58,207.19,196.35000000000002,203.14000000000001
2021-08-08,Product_D,Personal_Care,187.27,50.14,0,8,3,31,183.13,208.28,173.58,188.33,193.24833333333333
2021-08-15,Product_D,Personal_Care,224.95,88.85,1,8,3,32,187.27,183.13,208.28,192.89333333333335,188.99
2021-08-22,Product_D,Personal_Care,175.34,72.68,0,8,3,33,224.95,187.27,183.13,198.45000000000002,197.4
2021-08-29,Product_D,Personal_Care,204.14,57.41,0,8,3,34,175.34,224.95,187.27,195.85333333333335,192.09166666666667
2021-09-05,Product_D,Personal_Care,185.13,21.5,0,9,3,35,204.14,175.34,224.95,201.47666666666666,197.18499999999997
2021-09-12,Product_D,Personal_Care,190.72,83.49,0,9,3,36,185.13,204.14,175.34,188.20333333333335,193.32666666666668
2021-09-19,Product_D,Personal_Care,221.87,85.15,1,9,3,37,190.72,185.13,204.14,193.33,194.59166666666667
2021-09-26,Product_D,Personal_Care,155.88,85.6,0,9,3,38,221.87,190.72,185.13,199.24,200.35833333333335
2021-10-03,Product_D,Personal_Care,211.66,35.67,0,10,4,39,155.88,221.87,190.72,189.49,188.84666666666666
2021-10-10,Product_D,Personal_Care,191.06,67.56,0,10,4,40,211.66,155.88,221.87,196.47,194.89999999999998
2021-10-17,Product_D,Personal_Care,184.83,19.78,0,10,4,41,191.06,211.66,155.88,186.20000000000002,192.72
2021-10-24,Product_D,Personal_Care,210.7,36.21,0,10,4,42,184.83,191.06,211.66,195.85,192.67
2021-10-31,Product_D,Personal_Care,201.85,43.29,0,10,4,43,210.7,184.83,191.06,195.53,196.0
2021-11-07,Product_D,Personal_Care,196.2,47.59,0,11,4,44,201.85,210.7,184.83,199.12666666666667,192.66333333333333
2021-11-14,Product_D,Personal_Care,206.98,31.41,0,11,4,45,196.2,201.85,210.7,202.91666666666666,199.38333333333333
2021-11-21,Product_D,Personal_Care,217.42,71.71,0,11,4,46,206.98,196.2,201.85,201.67666666666665,198.60333333333332
2021-11-28,Product_D,Personal_Care,170.18,70.68,0,11,4,47,217.42,206.98,196.2,206.86666666666665,202.99666666666667
2021-12-05,Product_D,Personal_Care,219.42,19.38,0,12,4,48,170.18,217.42,206.98,198.19333333333336,200.55500000000004
2021-12-12,Product_D,Personal_Care,243.57,41.61,1,12,4,49,219.42,170.18,217.42,202.34,202.00833333333333
2021-12-19,Product_D,Personal_Care,238.08,19.3,0,12,4,50,243.57,219.42,170.18,211.0566666666667,208.96166666666667
2021-12-26,Product_D,Personal_Care,271.48,59.84,1,12,4,51,238.08,243.57,219.42,233.68999999999997,215.94166666666663
2022-01-02,Product_D,Personal_Care,221.89,46.45,0,1,1,52,271.48,238.08,243.57,251.04333333333332,226.6916666666667
2022-01-09,Product_D,Personal_Care,266.52,15.55,0,1,1,1,221.89,271.48,238.08,243.8166666666667,227.4366666666667
2022-01-16,Product_D,Personal_Care,227.12,64.6,0,1,1,2,266.52,221.89,271.48,253.29666666666662,243.49333333333334
2022-01-23,Product_D,Personal_Care,227.44,46.56,0,1,1,3,227.12,266.52,221.89,238.51,244.77666666666664
2022-01-30,Product_D,Personal_Care,233.86,83.24,0,1,1,4,227.44,227.12,266.52,240.35999999999999,242.08833333333334
2022-02-06,Product_D,Personal_Care,262.57,79.83,0,2,1,5,233.86,227.44,227.12,229.47333333333333,241.38500000000002
2022-02-13,Product_D,Personal_Care,250.7,50.63,0,2,1,6,262.57,233.86,227.44,241.28999999999996,239.89999999999998
2022-02-20,Product_D,Personal_Care,250.69,21.24,0,2,1,7,250.7,262.57,233.86,249.0433333333333,244.70166666666668
2022-02-27,Product_D,Personal_Care,246.1,51.04,0,2,1,8,250.69,250.7,262.57,254.6533333333333,242.06333333333336
2022-03-06,Product_D,Personal_Care,230.33,80.83,0,3,1,9,246.1,250.69,250.7,249.1633333333333,245.2266666666667
2022-03-13,Product_D,Personal_Care,232.87,76.98,0,3,1,10,230.33,246.1,250.69,242.3733333333333,245.70833333333334
2022-03-20,Product_D,Personal_Care,250.13,53.45,0,3,1,11,232.87,230.33,246.1,236.4333333333333,245.54333333333332
2022-03-27,Product_D,Personal_Care,243.06,50.21,0,3,1,12,250.13,232.87,230.33,237.77666666666664,243.47
2022-04-03,Product_D,Personal_Care,263.99,24.68,0,4,2,13,243.06,250.13,232.87,242.01999999999998,242.19666666666663
2022-04-10,Product_D,Personal_Care,215.88,73.5,0,4,2,14,263.99,243.06,250.13,252.39333333333332,244.41333333333333
2022-04-17,Product_D,Personal_Care,300.64,39.95,1,4,2,15,215.88,263.99,243.06,240.97666666666666,239.37666666666667
2022-04-24,Product_D,Personal_Care,247.85,40.73,0,4,2,16,300.64,215.88,263.99,260.17,251.09500000000003
2022-05-01,Product_D,Personal_Care,285.45,81.84,1,5,2,17,247.85,300.64,215.88,254.78999999999996,253.59166666666667
2022-05-08,Product_D,Personal_Care,233.49,68.23,0,5,2,18,285.45,247.85,300.64,277.97999999999996,259.4783333333333
2022-05-15,Product_D,Personal_Care,231.29,28.82,0,5,2,19,233.49,285.45,247.85,255.59666666666666,257.8833333333334
2022-05-22,Product_D,Personal_Care,289.89,16.64,1,5,2,20,231.29,233.49,285.45,250.07666666666663,252.4333333333333
2022-05-29,Product_D,Personal_Care,236.93,60.44,0,5,2,21,289.89,231.29,233.49,251.55666666666664,264.7683333333333
2022-06-05,Product_D,Personal_Care,231.92,17.03,0,6,2,22,236.93,289.89,231.29,252.7033333333333,254.14999999999998
2022-06-12,Product_D,Personal_Care,220.43,55.17,0,6,2,23,231.92,236.93,289.89,252.91333333333333,251.49499999999998
2022-06-19,Product_D,Personal_Care,236.09,44.19,0,6,2,24,220.43,231.92,236.93,229.76,240.65833333333333
2022-06-26,Product_D,Personal_Care,184.42,87.15,0,6,2,25,236.09,220.43,231.92,229.48000000000002,241.0916666666667
2022-07-03,Product_D,Personal_Care,205.41,48.96,0,7,3,26,184.42,236.09,220.43,213.64666666666668,233.27999999999997
2022-07-10,Product_D,Personal_Care,188.21,35.93,0,7,3,27,205.41,184.42,236.09,208.64,219.20000000000002
2022-07-17,Product_D,Personal_Care,193.28,89.91,0,7,3,28,188.21,205.41,184.42,192.67999999999998,211.08
2022-07-24,Product_D,Personal_Care,252.85,26.59,1,7,3,29,193.28,188.21,205.41,195.63333333333335,204.64000000000001
2022-07-31,Product_D,Personal_Care,187.7,53.28,0,7,3,30,252.85,193.28,188.21,211.4466666666667,210.04333333333332
2022-08-07,Product_D,Personal_Care,230.44,37.74,1,8,3,31,187.7,252.85,193.28,211.27666666666664,201.97833333333335
2022-08-14,Product_D,Personal_Care,193.13,85.85,0,8,3,32,230.44,187.7,252.85,223.66333333333333,209.64833333333334
2022-08-21,Product_D,Personal_Care,169.88,15.46,0,8,3,33,193.13,230.44,187.7,203.75666666666666,207.60166666666666
2022-08-28,Product_D,Personal_Care,181.63,86.13,0,8,3,34,169.88,193.13,230.44,197.8166666666667,204.54666666666665
2022-09-04,Product_D,Personal_Care,253.14,34.32,1,9,3,35,181.63,169.88,193.13,181.54666666666665,202.605
2022-09-11,Product_D,Personal_Care,186.45,66.97,0,9,3,36,253.14,181.63,169.88,201.54999999999998,202.65333333333334
2022-09-18,Product_D,Personal_Care,159.15,45.42,0,9,3,37,186.45,253.14,181.63,207.0733333333333,202.44499999999996
2022-09-25,Product_D,Personal_Care,231.2,88.31,1,9,3,38,159.15,186.45,253.14,199.58,190.56333333333336
2022-10-02,Product_D,Personal_Care,213.0,32.04,0,10,4,39,231.2,159.15,186.45,192.26666666666665,196.90833333333333
2022-10-09,Product_D,Personal_Care,190.42,67.12,0,10,4,40,213.0,231.2,159.15,201.11666666666667,204.095
2022-10-16,Product_D,Personal_Care,192.45,42.82,0,10,4,41,190.42,213.0,231.2,211.54,205.55999999999997
2022-10-23,Product_D,Personal_Care,172.09,27.78,0,10,4,42,192.45,190.42,213.0,198.62333333333333,195.44500000000002
2022-10-30,Product_D,Personal_Care,166.61,73.63,0,10,4,43,172.09,192.45,190.42,184.98666666666668,193.05166666666665
2022-11-06,Product_D,Personal_Care,168.34,74.55,0,11,4,44,166.61,172.09,192.45,177.05000000000004,194.295
2022-11-13,Product_D,Personal_Care,220.94,32.87,0,11,4,45,168.34,166.61,172.09,169.01333333333332,183.8183333333333
2022-11-20,Product_D,Personal_Care,204.82,52.84,0,11,4,46,220.94,168.34,166.61,185.29666666666665,185.14166666666665
2022-11-27,Product_D,Personal_Care,227.52,87.52,0,11,4,47,204.82,220.94,168.34,198.03333333333333,187.54166666666666
2022-12-04,Product_D,Personal_Care,215.45,79.76,0,12,4,48,227.52,204.82,220.94,217.76,193.38666666666668
2022-12-11,Product_D,Personal_Care,200.75,58.73,0,12,4,49,215.45,227.52,204.82,215.92999999999998,200.61333333333334
2022-12-18,Product_D,Personal_Care,220.18,42.9,0,12,4,50,200.75,215.45,227.52,214.57333333333335,206.30333333333337
2022-12-25,Product_D,Personal_Care,198.72,80.03,0,12,4,51,220.18,200.75,215.45,212.12666666666667,214.9433333333333
2023-01-01,Product_D,Personal_Care,238.8,87.51,0,1,1,52,198.72,220.18,200.75,206.54999999999998,211.23999999999998
2023-01-08,Product_D,Personal_Care,232.5,48.26,0,1,1,1,238.8,198.72,220.18,219.23333333333335,216.90333333333334
2023-01-15,Product_D,Personal_Care,218.26,54.46,0,1,1,2,232.5,238.8,198.72,223.34,217.73333333333335
2023-01-22,Product_D,Personal_Care,258.82,18.87,0,1,1,3,218.26,232.5,238.8,229.85333333333332,218.20166666666668
2023-01-29,Product_D,Personal_Care,272.39,43.97,1,1,1,4,258.82,218.26,232.5,236.52666666666667,227.88
2023-02-05,Product_D,Personal_Care,235.07,39.06,0,2,1,5,272.39,258.82,218.26,249.82333333333335,236.58166666666662
2023-02-12,Product_D,Personal_Care,250.94,38.21,0,2,1,6,235.07,272.39,258.82,255.42666666666665,242.64000000000001
2023-02-19,Product_D,Personal_Care,252.66,58.24,0,2,1,7,250.94,235.07,272.39,252.79999999999998,244.66333333333333
2023-02-26,Product_D,Personal_Care,271.27,33.12,0,2,1,8,252.66,250.94,235.07,246.22333333333333,248.0233333333333
2023-03-05,Product_D,Personal_Care,275.78,21.64,0,3,1,9,271.27,252.66,250.94,258.28999999999996,256.8583333333333
2023-03-12,Product_D,Personal_Care,284.57,19.81,0,3,1,10,275.78,271.27,252.66,266.56999999999994,259.685
2023-03-19,Product_D,Personal_Care,256.16,78.12,0,3,1,11,284.57,275.78,271.27,277.20666666666665,261.715
2023-03-26,Product_D,Personal_Care,279.01,78.29,1,3,1,12,256.16,284.57,275.78,272.17,265.22999999999996
2023-04-02,Product_D,Personal_Care,292.26,86.5,1,4,2,13,279.01,256.16,284.57,273.24666666666667,269.90833333333336
2023-04-09,Product_D,Personal_Care,328.28,29.93,1,4,2,14,292.26,279.01,256.16,275.81,276.5083333333333
2023-04-16,Product_D,Personal_Care,232.64,24.42,0,4,2,15,328.28,292.26,279.01,299.84999999999997,286.01
2023-04-23,Product_D,Personal_Care,247.59,32.91,0,4,2,16,232.64,328.28,292.26,284.39333333333326,278.82
2023-04-30,Product_D,Personal_Care,233.56,31.31,0,4,2,17,247.59,232.64,328.28,269.5033333333333,272.6566666666667
2023-05-07,Product_D,Personal_Care,229.64,44.32,0,5,2,18,233.56,247.59,232.64,237.92999999999998,268.89
2023-05-14,Product_D,Personal_Care,307.08,38.77,1,5,2,19,229.64,233.56,247.59,236.92999999999998,260.6616666666667
2023-05-21,Product_D,Personal_Care,244.96,52.94,0,5,2,20,307.08,229.64,233.56,256.75999999999993,263.13166666666666
2023-05-28,Product_D,Personal_Care,246.07,41.98,0,5,2,21,244.96,307.08,229.64,260.56,249.245
2023-06-04,Product_D,Personal_Care,227.0,38.46,0,6,2,22,246.07,244.96,307.08,266.03666666666663,251.48333333333332
2023-06-11,Product_D,Personal_Care,272.71,45.69,1,6,2,23,227.0,246.07,244.96,239.34333333333328,248.05166666666665
2023-06-18,Product_D,Personal_Care,205.91,67.0,0,6,2,24,272.71,227.0,246.07,248.59333333333328,254.57666666666668
2023-06-25,Product_D,Personal_Care,241.18,37.04,0,6,2,25,205.91,272.71,227.0,235.20666666666662,250.62166666666667
2023-07-02,Product_D,Personal_Care,211.17,69.53,0,7,3,26,241.18,205.91,272.71,239.9333333333333,239.63833333333332
2023-07-09,Product_D,Personal_Care,179.47,83.63,0,7,3,27,211.17,241.18,205.91,219.41999999999996,234.00666666666666
2023-07-16,Product_D,Personal_Care,229.79,71.38,1,7,3,28,179.47,211.17,241.18,210.60666666666665,222.90666666666667
2023-07-23,Product_D,Personal_Care,216.04,40.03,0,7,3,29,229.79,179.47,211.17,206.80999999999995,223.37166666666667
2023-07-30,Product_D,Personal_Care,227.96,81.68,0,7,3,30,216.04,229.79,179.47,208.43333333333328,213.92666666666665
2023-08-06,Product_D,Personal_Care,217.46,18.84,0,8,3,31,227.96,216.04,229.79,224.5966666666666,217.60166666666666
2023-08-13,Product_D,Personal_Care,179.0,51.9,0,8,3,32,217.46,227.96,216.04,220.48666666666665,213.64833333333334
2023-08-20,Product_D,Personal_Care,188.1,39.21,0,8,3,33,179.0,217.46,227.96,208.14,208.28666666666666
2023-08-27,Product_D,Personal_Care,200.4,49.8,0,8,3,34,188.1,179.0,217.46,194.85333333333332,209.725
2023-09-03,Product_D,Personal_Care,250.01,73.19,1,9,3,35,200.4,188.1,179.0,189.16666666666663,204.82666666666668
2023-09-10,Product_D,Personal_Care,188.95,72.58,0,9,3,36,250.01,200.4,188.1,212.83666666666662,210.48833333333334
2023-09-17,Product_D,Personal_Care,175.17,58.3,0,9,3,37,188.95,250.01,200.4,213.11999999999998,203.98666666666668
2023-09-24,Product_D,Personal_Care,182.08,49.38,0,9,3,38,175.17,188.95,250.01,204.70999999999995,196.9383333333333
2023-10-01,Product_D,Personal_Care,202.24,21.11,0,10,4,39,182.08,175.17,188.95,182.06666666666663,197.45166666666668
2023-10-08,Product_D,Personal_Care,181.04,36.95,0,10,4,40,202.24,182.08,175.17,186.49666666666664,199.80833333333337
2023-10-15,Product_D,Personal_Care,190.61,74.63,0,10,4,41,181.04,202.24,182.08,188.4533333333333,196.58166666666668
2023-10-22,Product_D,Personal_Care,220.03,22.82,1,10,4,42,190.61,181.04,202.24,191.29666666666662,186.68166666666664
2023-10-29,Product_D,Personal_Care,277.86,63.72,1,10,4,43,220.03,190.61,181.04,197.2266666666666,191.86166666666668
2023-11-05,Product_D,Personal_Care,189.95,77.11,0,11,4,44,277.86,220.03,190.61,229.49999999999997,208.9766666666667
2023-11-12,Product_D,Personal_Care,272.95,18.7,1,11,4,45,189.95,277.86,220.03,229.27999999999997,210.28833333333333
2023-11-19,Product_D,Personal_Care,202.8,25.17,0,11,4,46,272.95,189.95,277.86,246.91999999999996,222.07333333333335
2023-11-26,Product_D,Personal_Care,182.48,60.78,0,11,4,47,202.8,272.95,189.95,221.89999999999995,225.70000000000002
2023-12-03,Product_D,Personal_Care,224.24,68.28,0,12,4,48,182.48,202.8,272.95,219.40999999999997,224.345
2023-12-10,Product_D,Personal_Care,212.46,62.93,0,12,4,49,224.24,182.48,202.8,203.1733333333333,225.04666666666665
2023-12-17,Product_D,Personal_Care,200.15,89.83,0,12,4,50,212.46,224.24,182.48,206.3933333333333,214.14666666666668
2023-12-24,Product_D,Personal_Care,217.5,16.85,0,12,4,51,200.15,212.46,224.24,212.2833333333333,215.8466666666667
2023-12-31,Product_D,Personal_Care,226.79,69.4,0,12,4,52,217.5,200.15,212.46,210.03666666666663,206.60500000000002
2024-01-07,Product_D,Personal_Care,263.57,24.63,0,1,1,1,226.79,217.5,200.15,214.81333333333328,210.60333333333335
2024-01-14,Product_D,Personal_Care,229.2,88.69,0,1,1,2,263.57,226.79,217.5,235.9533333333333,224.11833333333334
2024-01-21,Product_D,Personal_Care,310.88,42.17,1,1,1,3,229.2,263.57,226.79,239.85333333333332,224.94500000000002
2024-01-28,Product_D,Personal_Care,226.26,67.61,0,1,1,4,310.88,229.2,263.57,267.88333333333327,241.34833333333333
2024-02-04,Product_D,Personal_Care,252.13,50.18,0,2,1,5,226.26,310.88,229.2,255.44666666666663,245.69999999999996
2024-02-11,Product_D,Personal_Care,253.96,63.08,0,2,1,6,252.13,226.26,310.88,263.09,251.47166666666666
2024-02-18,Product_D,Personal_Care,268.77,87.94,1,2,1,7,253.96,252.13,226.26,244.11666666666665,256.0
2024-02-25,Product_D,Personal_Care,274.24,50.84,0,2,1,8,268.77,253.96,252.13,258.28666666666663,256.8666666666666
2024-03-03,Product_D,Personal_Care,236.47,68.65,0,3,1,9,274.24,268.77,253.96,265.65666666666664,264.3733333333333
2024-03-10,Product_D,Personal_Care,266.17,38.68,0,3,1,10,236.47,274.24,268.77,259.82666666666665,251.97166666666666
2024-03-17,Product_D,Personal_Care,297.56,59.83,1,3,1,11,266.17,236.47,274.24,258.96,258.62333333333333
2024-03-24,Product_D,Personal_Care,222.72,81.81,0,3,1,12,297.56,266.17,236.47,266.7333333333333,266.195
2024-03-31,Product_D,Personal_Care,275.0,65.31,1,3,1,13,222.72,297.56,266.17,262.1499999999999,260.9883333333333
2024-04-07,Product_D,Personal_Care,276.07,33.35,0,4,2,14,275.0,222.72,297.56,265.0933333333333,262.02666666666664
2024-04-14,Product_D,Personal_Care,253.91,33.24,0,4,2,15,276.07,275.0,222.72,257.92999999999995,262.33166666666665
2024-04-21,Product_D,Personal_Care,267.64,29.44,0,4,2,16,253.91,276.07,275.0,268.3266666666666,265.23833333333334
2024-04-28,Product_D,Personal_Care,312.48,78.28,1,4,2,17,267.64,253.91,276.07,265.8733333333333,265.48333333333335
2024-05-05,Product_D,Personal_Care,230.88,40.68,0,5,2,18,312.48,267.64,253.91,278.00999999999993,267.97
2024-05-12,Product_D,Personal_Care,241.53,58.68,0,5,2,19,230.88,312.48,267.64,270.33333333333326,269.33
2024-05-19,Product_D,Personal_Care,265.16,29.12,0,5,2,20,241.53,230.88,312.48,261.62999999999994,263.75166666666667
2024-05-26,Product_D,Personal_Care,309.72,18.68,1,5,2,21,265.16,241.53,230.88,245.8566666666666,261.93333333333334
2024-06-02,Product_D,Personal_Care,201.47,76.46,0,6,2,22,309.72,265.16,241.53,272.1366666666666,271.235
2024-06-09,Product_D,Personal_Care,209.06,35.57,0,6,2,23,201.47,309.72,265.16,258.7833333333333,260.20666666666665
2024-06-16,Product_D,Personal_Care,294.33,70.14,1,6,2,24,209.06,201.47,309.72,240.08333333333326,242.97000000000003
2024-06-23,Product_D,Personal_Care,250.71,65.64,0,6,2,25,294.33,209.06,201.47,234.95333333333326,253.545
2024-06-30,Product_D,Personal_Care,241.45,41.44,0,6,2,26,250.71,294.33,209.06,251.3666666666666,255.07500000000002
2024-07-07,Product_D,Personal_Care,213.2,62.13,0,7,3,27,241.45,250.71,294.33,262.16333333333324,251.12333333333333
2024-07-14,Product_D,Personal_Care,221.63,22.92,0,7,3,28,213.2,241.45,250.71,235.11999999999992,235.03666666666666
2024-07-21,Product_D,Personal_Care,223.83,73.61,0,7,3,29,221.63,213.2,241.45,225.4266666666666,238.39666666666665
2024-07-28,Product_D,Personal_Care,196.04,77.58,0,7,3,30,223.83,221.63,213.2,219.55333333333328,240.85833333333335
2024-08-04,Product_D,Personal_Care,212.55,38.56,0,8,3,31,196.04,223.83,221.63,213.83333333333326,224.4766666666667
2024-08-11,Product_D,Personal_Care,187.85,17.51,0,8,3,32,212.55,196.04,223.83,210.8066666666666,218.11666666666667
2024-08-18,Product_D,Personal_Care,208.06,28.19,0,8,3,33,187.85,212.55,196.04,198.81333333333328,209.1833333333333
2024-08-25,Product_D,Personal_Care,204.24,52.08,0,8,3,34,208.06,187.85,212.55,202.81999999999994,208.32666666666668
2024-09-01,Product_D,Personal_Care,176.7,83.38,0,9,3,35,204.24,208.06,187.85,200.04999999999993,205.42833333333337
2024-09-08,Product_D,Personal_Care,236.58,63.44,1,9,3,36,176.7,204.24,208.06,196.33333333333326,197.57333333333335
2024-09-15,Product_D,Personal_Care,184.65,59.53,0,9,3,37,236.58,176.7,204.24,205.83999999999992,204.33
2024-09-22,Product_D,Personal_Care,163.71,38.21,0,9,3,38,184.65,236.58,176.7,199.30999999999995,199.67999999999998
2024-09-29,Product_D,Personal_Care,179.14,36.92,0,9,3,39,163.71,184.65,236.58,194.97999999999993,195.65666666666667
2024-10-06,Product_D,Personal_Care,176.48,41.59,0,10,4,40,179.14,163.71,184.65,175.83333333333326,190.83666666666667
2024-10-13,Product_D,Personal_Care,208.97,34.93,0,10,4,41,176.48,179.14,163.71,173.1099999999999,186.21
2024-10-20,Product_D,Personal_Care,216.36,22.76,0,10,4,42,208.97,176.48,179.14,188.19666666666657,191.58833333333334
2024-10-27,Product_D,Personal_Care,248.69,87.62,1,10,4,43,216.36,208.97,176.48,200.60333333333324,188.21833333333333
2024-11-03,Product_D,Personal_Care,183.9,85.93,0,11,4,44,248.69,216.36,208.97,224.67333333333326,198.89166666666665
2024-11-10,Product_D,Personal_Care,230.59,37.78,0,11,4,45,183.9,248.69,216.36,216.3166666666666,202.25666666666666
2024-11-17,Product_D,Personal_Care,269.63,25.79,1,11,4,46,230.59,183.9,248.69,221.05999999999992,210.83166666666668
2024-11-24,Product_D,Personal_Care,203.44,25.6,0,11,4,47,269.63,230.59,183.9,228.03999999999994,226.35666666666668
2024-12-01,Product_D,Personal_Care,272.15,63.26,1,12,4,48,203.44,269.63,230.59,234.55333333333326,225.43500000000003
2024-12-08,Product_D,Personal_Care,243.28,55.3,0,12,4,49,272.15,203.44,269.63,248.40666666666655,234.73333333333332
2024-12-15,Product_D,Personal_Care,202.72,66.2,0,12,4,50,243.28,272.15,203.44,239.62333333333322,233.83166666666668
2024-12-22,Product_D,Personal_Care,295.19,49.17,1,12,4,51,202.72,243.28,272.15,239.3833333333332,236.96833333333333
2024-12-29,Product_D,Personal_Care,234.09,57.71,0,12,4,52,295.19,202.72,243.28,247.06333333333325,247.735
2025-01-05,Product_D,Personal_Care,221.73,88.5,0,1,1,1,234.09,295.19,202.72,243.99999999999991,241.81166666666664
2025-01-12,Product_D,Personal_Care,252.27,66.5,0,1,1,2,221.73,234.09,295.19,250.3366666666666,244.85999999999999
2025-01-19,Product_D,Personal_Care,284.33,73.55,1,1,1,3,252.27,221.73,234.09,236.0299999999999,241.54666666666665
2025-01-26,Product_D,Personal_Care,230.67,43.71,0,1,1,4,284.33,252.27,221.73,252.77666666666656,248.38833333333332
2025-02-02,Product_D,Personal_Care,290.16,38.28,0,2,1,5,230.67,284.33,252.27,255.75666666666655,253.04666666666665
2025-02-09,Product_D,Personal_Care,254.26,85.21,0,2,1,6,290.16,230.67,284.33,268.3866666666666,252.20833333333334
2025-02-16,Product_D,Personal_Care,273.92,20.05,0,2,1,7,254.26,290.16,230.67,258.3633333333333,255.57000000000002
